Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
RFN,Fertilizers by Nutrient,231,Ethiopia,5157,Agricultural Use,3104,Nutrient potash K2O (total),2020,2020,t,1728,I,Imputed value
RFN,Fertilizers by Nutrient,231,Ethiopia,5159,Use per area of cropland,3104,Nutrient potash K2O (total),2020,2020,kg/ha,0.09,E,Estimated value
RFN,Fertilizers by Nutrient,231,Ethiopia,5172,Use per capita,3104,Nutrient potash K2O (total),2020,2020,kg/cap,0.01,E,Estimated value
RFN,Fertilizers by Nutrient,231,Ethiopia,5510,Production,3104,Nutrient potash K2O (total),2021,2021,t,0,E,Estimated value
RFN,Fertilizers by Nutrient,231,Ethiopia,5610,Import quantity,3104,Nutrient potash K2O (total),2021,2021,t,2296.21,I,Imputed value
RFN,Fertilizers by Nutrient,231,Ethiopia,5910,Export quantity,3104,Nutrient potash K2O (total),2021,2021,t,0,I,Imputed value
RFN,Fertilizers by Nutrient,231,Ethiopia,5157,Agricultural Use,3104,Nutrient potash K2O (total),2021,2021,t,2296,I,Imputed value
RFN,Fertilizers by Nutrient,231,Ethiopia,5159,Use per area of cropland,3104,Nutrient potash K2O (total),2021,2021,kg/ha,0.12,E,Estimated value
RFN,Fertilizers by Nutrient,231,Ethiopia,5172,Use per capita,3104,Nutrient potash K2O (total),2021,2021,kg/cap,0.02,E,Estimated value
RFN,Fertilizers by Nutrient,231,Ethiopia,5510,Production,3104,Nutrient potash K2O (total),2022,2022,t,0,E,Estimated value
RFN,Fertilizers by Nutrient,231,Ethiopia,5610,Import quantity,3104,Nutrient potash K2O (total),2022,2022,t,2075.21,I,Imputed value
RFN,Fertilizers by Nutrient,231,Ethiopia,5910,Export quantity,3104,Nutrient potash K2O (total),2022,2022,t,10180,I,Imputed value
RFN,Fertilizers by Nutrient,231,Ethiopia,5157,Agricultural Use,3104,Nutrient potash K2O (total),2022,2022,t,0,I,Imputed value
RFN,Fertilizers by Nutrient,231,Ethiopia,5159,Use per area of cropland,3104,Nutrient potash K2O (total),2022,2022,kg/ha,0,E,Estimated value
RFN,Fertilizers by Nutrient,231,Ethiopia,5172,Use per capita,3104,Nutrient potash K2O (total),2022,2022,kg/cap,0,E,Estimated value
RFN,Fertilizers by Nutrient,356,India,5510,Production,3102,Nutrient nitrogen N (total),2010,2010,t,12087720,A,Official figure
RFN,Fertilizers by Nutrient,356,India,5610,Import quantity,3102,Nutrient nitrogen N (total),2010,2010,t,3212884.87,I,Imputed value
RFN,Fertilizers by Nutrient,356,India,5910,Export quantity,3102,Nutrient nitrogen N (total),2010,2010,t,20778.53,I,Imputed value
RFN,Fertilizers by Nutrient,356,India,5157,Agricultural Use,3102,Nutrient nitrogen N (total),2010,2010,t,16450653,A,Official figure
RFN,Fertilizers by Nutrient,356,India,5159,Use per area of cropland,3102,Nutrient nitrogen N (total),2010,2010,kg/ha,97.21,E,Estimated value
RFN,Fertilizers by Nutrient,356,India,5172,Use per capita,3102,Nutrient nitrogen N (total),2010,2010,kg/cap,13.23,E,Estimated value
RFN,Fertilizers by Nutrient,356,India,5510,Production,3102,Nutrient nitrogen N (total),2011,2011,t,12192878,A,Official figure
RFN,Fertilizers by Nutrient,356,India,5610,Import quantity,3102,Nutrient nitrogen N (total),2011,2011,t,3796239.42,I,Imputed value
RFN,Fertilizers by Nutrient,356,India,5910,Export quantity,3102,Nutrient nitrogen N (total),2011,2011,t,30748,I,Imputed value
RFN,Fertilizers by Nutrient,356,India,5157,Agricultural Use,3102,Nutrient nitrogen N (total),2011,2011,t,17367540,A,Official figure
RFN,Fertilizers by Nutrient,356,India,5159,Use per area of cropland,3102,Nutrient nitrogen N (total),2011,2011,kg/ha,102.54,E,Estimated value
RFN,Fertilizers by Nutrient,356,India,5172,Use per capita,3102,Nutrient nitrogen N (total),2011,2011,kg/cap,13.77,E,Estimated value
RFN,Fertilizers by Nutrient,356,India,5510,Production,3102,Nutrient nitrogen N (total),2012,2012,t,12159007,A,Official figure
RFN,Fertilizers by Nutrient,356,India,5610,Import quantity,3102,Nutrient nitrogen N (total),2012,2012,t,4336818.67,I,Imputed value
RFN,Fertilizers by Nutrient,356,India,5910,Export quantity,3102,Nutrient nitrogen N (total),2012,2012,t,48115.36,I,Imputed value
RFN,Fertilizers by Nutrient,356,India,5157,Agricultural Use,3102,Nutrient nitrogen N (total),2012,2012,t,16820900,A,Official figure
RFN,Fertilizers by Nutrient,356,India,5159,Use per area of cropland,3102,Nutrient nitrogen N (total),2012,2012,kg/ha,99.33,E,Estimated value
RFN,Fertilizers by Nutrient,356,India,5172,Use per capita,3102,Nutrient nitrogen N (total),2012,2012,kg/cap,13.15,E,Estimated value
RFN,Fertilizers by Nutrient,356,India,5510,Production,3102,Nutrient nitrogen N (total),2013,2013,t,12408600,A,Official figure
RFN,Fertilizers by Nutrient,356,India,5610,Import quantity,3102,Nutrient nitrogen N (total),2013,2013,t,4725324.23,I,Imputed value
RFN,Fertilizers by Nutrient,356,India,5910,Export quantity,3102,Nutrient nitrogen N (total),2013,2013,t,27584.16,I,Imputed value
RFN,Fertilizers by Nutrient,356,India,5157,Agricultural Use,3102,Nutrient nitrogen N (total),2013,2013,t,16750100,A,Official figure
RFN,Fertilizers by Nutrient,356,India,5159,Use per area of cropland,3102,Nutrient nitrogen N (total),2013,2013,kg/ha,98.85,E,Estimated value
RFN,Fertilizers by Nutrient,356,India,5172,Use per capita,3102,Nutrient nitrogen N (total),2013,2013,kg/cap,12.93,E,Estimated value
RFN,Fertilizers by Nutrient,356,India,5510,Production,3102,Nutrient nitrogen N (total),2014,2014,t,12433700,A,Official figure
RFN,Fertilizers by Nutrient,356,India,5610,Import quantity,3102,Nutrient nitrogen N (total),2014,2014,t,4180999.37,I,Imputed value
RFN,Fertilizers by Nutrient,356,India,5910,Export quantity,3102,Nutrient nitrogen N (total),2014,2014,t,23776.86,I,Imputed value
RFN,Fertilizers by Nutrient,356,India,5157,Agricultural Use,3102,Nutrient nitrogen N (total),2014,2014,t,16949600,A,Official figure
RFN,Fertilizers by Nutrient,356,India,5159,Use per area of cropland,3102,Nutrient nitrogen N (total),2014,2014,kg/ha,100.02,E,Estimated value
RFN,Fertilizers by Nutrient,356,India,5172,Use per capita,3102,Nutrient nitrogen N (total),2014,2014,kg/cap,12.92,E,Estimated value
RFN,Fertilizers by Nutrient,356,India,5510,Production,3102,Nutrient nitrogen N (total),2015,2015,t,13475900,A,Official figure
RFN,Fertilizers by Nutrient,356,India,5610,Import quantity,3102,Nutrient nitrogen N (total),2015,2015,t,5933943.45,I,Imputed value
RFN,Fertilizers by Nutrient,356,India,5910,Export quantity,3102,Nutrient nitrogen N (total),2015,2015,t,36319.23,I,Imputed value
RFN,Fertilizers by Nutrient,356,India,5157,Agricultural Use,3102,Nutrient nitrogen N (total),2015,2015,t,17372300,A,Official figure
RFN,Fertilizers by Nutrient,356,India,5159,Use per area of cropland,3102,Nutrient nitrogen N (total),2015,2015,kg/ha,102.54,E,Estimated value
RFN,Fertilizers by Nutrient,356,India,5172,Use per capita,3102,Nutrient nitrogen N (total),2015,2015,kg/cap,13.08,E,Estimated value
RFN,Fertilizers by Nutrient,356,India,5510,Production,3102,Nutrient nitrogen N (total),2016,2016,t,13376800,A,Official figure
RFN,Fertilizers by Nutrient,356,India,5610,Import quantity,3102,Nutrient nitrogen N (total),2016,2016,t,4346735.82,I,Imputed value
RFN,Fertilizers by Nutrient,356,India,5910,Export quantity,3102,Nutrient nitrogen N (total),2016,2016,t,32985.46,I,Imputed value
RFN,Fertilizers by Nutrient,356,India,5157,Agricultural Use,3102,Nutrient nitrogen N (total),2016,2016,t,16735400,A,Official figure
RFN,Fertilizers by Nutrient,356,India,5159,Use per area of cropland,3102,Nutrient nitrogen N (total),2016,2016,kg/ha,98.84,E,Estimated value
RFN,Fertilizers by Nutrient,356,India,5172,Use per capita,3102,Nutrient nitrogen N (total),2016,2016,kg/cap,12.45,E,Estimated value
RFN,Fertilizers by Nutrient,356,India,5510,Production,3102,Nutrient nitrogen N (total),2017,2017,t,13422600,A,Official figure
RFN,Fertilizers by Nutrient,356,India,5610,Import quantity,3102,Nutrient nitrogen N (total),2017,2017,t,3706224.63,I,Imputed value
RFN,Fertilizers by Nutrient,356,India,5910,Export quantity,3102,Nutrient nitrogen N (total),2017,2017,t,61472.23,I,Imputed value
RFN,Fertilizers by Nutrient,356,India,5157,Agricultural Use,3102,Nutrient nitrogen N (total),2017,2017,t,16958000,A,Official figure
RFN,Fertilizers by Nutrient,356,India,5159,Use per area of cropland,3102,Nutrient nitrogen N (total),2017,2017,kg/ha,100.41,E,Estimated value
RFN,Fertilizers by Nutrient,356,India,5172,Use per capita,3102,Nutrient nitrogen N (total),2017,2017,kg/cap,12.47,E,Estimated value
RFN,Fertilizers by Nutrient,356,India,5510,Production,3102,Nutrient nitrogen N (total),2018,2018,t,13336800,A,Official figure
RFN,Fertilizers by Nutrient,356,India,5610,Import quantity,3102,Nutrient nitrogen N (total),2018,2018,t,3893710.77,I,Imputed value
RFN,Fertilizers by Nutrient,356,India,5910,Export quantity,3102,Nutrient nitrogen N (total),2018,2018,t,91673.15,I,Imputed value
RFN,Fertilizers by Nutrient,356,India,5157,Agricultural Use,3102,Nutrient nitrogen N (total),2018,2018,t,17628200,A,Official figure
RFN,Fertilizers by Nutrient,356,India,5159,Use per area of cropland,3102,Nutrient nitrogen N (total),2018,2018,kg/ha,104.45,E,Estimated value
RFN,Fertilizers by Nutrient,356,India,5172,Use per capita,3102,Nutrient nitrogen N (total),2018,2018,kg/cap,12.82,E,Estimated value
RFN,Fertilizers by Nutrient,356,India,5510,Production,3102,Nutrient nitrogen N (total),2019,2019,t,13722200,A,Official figure
RFN,Fertilizers by Nutrient,356,India,5610,Import quantity,3102,Nutrient nitrogen N (total),2019,2019,t,6529953.29,I,Imputed value
RFN,Fertilizers by Nutrient,356,India,5910,Export quantity,3102,Nutrient nitrogen N (total),2019,2019,t,81608.86,I,Imputed value
RFN,Fertilizers by Nutrient,356,India,5157,Agricultural Use,3102,Nutrient nitrogen N (total),2019,2019,t,18863900,A,Official figure
RFN,Fertilizers by Nutrient,356,India,5159,Use per area of cropland,3102,Nutrient nitrogen N (total),2019,2019,kg/ha,111.84,E,Estimated value
RFN,Fertilizers by Nutrient,356,India,5172,Use per capita,3102,Nutrient nitrogen N (total),2019,2019,kg/cap,13.58,E,Estimated value
RFN,Fertilizers by Nutrient,356,India,5510,Production,3102,Nutrient nitrogen N (total),2020,2020,t,13744500,A,Official figure
RFN,Fertilizers by Nutrient,356,India,5610,Import quantity,3102,Nutrient nitrogen N (total),2020,2020,t,6718520.76,I,Imputed value
RFN,Fertilizers by Nutrient,356,India,5910,Export quantity,3102,Nutrient nitrogen N (total),2020,2020,t,84072.93,I,Imputed value
RFN,Fertilizers by Nutrient,356,India,5157,Agricultural Use,3102,Nutrient nitrogen N (total),2020,2020,t,20404000,A,Official figure
RFN,Fertilizers by Nutrient,356,India,5159,Use per area of cropland,3102,Nutrient nitrogen N (total),2020,2020,kg/ha,121.42,E,Estimated value
RFN,Fertilizers by Nutrient,356,India,5172,Use per capita,3102,Nutrient nitrogen N (total),2020,2020,kg/cap,14.55,E,Estimated value
RFN,Fertilizers by Nutrient,356,India,5510,Production,3102,Nutrient nitrogen N (total),2021,2021,t,13870200,A,Official figure
RFN,Fertilizers by Nutrient,356,India,5610,Import quantity,3102,Nutrient nitrogen N (total),2021,2021,t,5017332.65,I,Imputed value
RFN,Fertilizers by Nutrient,356,India,5910,Export quantity,3102,Nutrient nitrogen N (total),2021,2021,t,44999.64,I,Imputed value
RFN,Fertilizers by Nutrient,356,India,5157,Agricultural Use,3102,Nutrient nitrogen N (total),2021,2021,t,19488300,A,Official figure
RFN,Fertilizers by Nutrient,356,India,5159,Use per area of cropland,3102,Nutrient nitrogen N (total),2021,2021,kg/ha,115.91,E,Estimated value
RFN,Fertilizers by Nutrient,356,India,5172,Use per capita,3102,Nutrient nitrogen N (total),2021,2021,kg/cap,13.78,E,Estimated value
RFN,Fertilizers by Nutrient,356,India,5510,Production,3102,Nutrient nitrogen N (total),2022,2022,t,15737800,A,Official figure
RFN,Fertilizers by Nutrient,356,India,5610,Import quantity,3102,Nutrient nitrogen N (total),2022,2022,t,6510062.83,I,Imputed value
RFN,Fertilizers by Nutrient,356,India,5910,Export quantity,3102,Nutrient nitrogen N (total),2022,2022,t,44542.57,I,Imputed value
RFN,Fertilizers by Nutrient,356,India,5157,Agricultural Use,3102,Nutrient nitrogen N (total),2022,2022,t,20206300,A,Official figure
RFN,Fertilizers by Nutrient,356,India,5159,Use per area of cropland,3102,Nutrient nitrogen N (total),2022,2022,kg/ha,120.11,E,Estimated value
RFN,Fertilizers by Nutrient,356,India,5172,Use per capita,3102,Nutrient nitrogen N (total),2022,2022,kg/cap,14.18,E,Estimated value
RFN,Fertilizers by Nutrient,356,India,5510,Production,3103,Nutrient phosphate P2O5 (total),2010,2010,t,4303880,A,Official figure
RFN,Fertilizers by Nutrient,356,India,5610,Import quantity,3103,Nutrient phosphate P2O5 (total),2010,2010,t,2660702.65,I,Imputed value
RFN,Fertilizers by Nutrient,356,India,5910,Export quantity,3103,Nutrient phosphate P2O5 (total),2010,2010,t,5568.13,I,Imputed value
RFN,Fertilizers by Nutrient,356,India,5157,Agricultural Use,3103,Nutrient phosphate P2O5 (total),2010,2010,t,8195773,A,Official figure
RFN,Fertilizers by Nutrient,356,India,5159,Use per area of cropland,3103,Nutrient phosphate P2O5 (total),2010,2010,kg/ha,48.43,E,Estimated value
RFN,Fertilizers by Nutrient,356,India,5172,Use per capita,3103,Nutrient phosphate P2O5 (total),2010,2010,kg/cap,6.59,E,Estimated value
RFN,Fertilizers by Nutrient,356,India,5510,Production,3103,Nutrient phosphate P2O5 (total),2011,2011,t,4380901,A,Official figure
RFN,Fertilizers by Nutrient,356,India,5610,Import quantity,3103,Nutrient phosphate P2O5 (total),2011,2011,t,3582368.2,I,Imputed value
RFN,Fertilizers by Nutrient,356,India,5910,Export quantity,3103,Nutrient phosphate P2O5 (total),2011,2011,t,12157.92,I,Imputed value
RFN,Fertilizers by Nutrient,356,India,5157,Agricultural Use,3103,Nutrient phosphate P2O5 (total),2011,2011,t,8409634,A,Official figure
RFN,Fertilizers by Nutrient,356,India,5159,Use per area of cropland,3103,Nutrient phosphate P2O5 (total),2011,2011,kg/ha,49.65,E,Estimated value
RFN,Fertilizers by Nutrient,356,India,5172,Use per capita,3103,Nutrient phosphate P2O5 (total),2011,2011,kg/cap,6.67,E,Estimated value
RFN,Fertilizers by Nutrient,356,India,5510,Production,3103,Nutrient phosphate P2O5 (total),2012,2012,t,3847045,A,Official figure
RFN,Fertilizers by Nutrient,356,India,5610,Import quantity,3103,Nutrient phosphate P2O5 (total),2012,2012,t,2857245.39,I,Imputed value
RFN,Fertilizers by Nutrient,356,India,5910,Export quantity,3103,Nutrient phosphate P2O5 (total),2012,2012,t,8802.03,I,Imputed value
RFN,Fertilizers by Nutrient,356,India,5157,Agricultural Use,3103,Nutrient phosphate P2O5 (total),2012,2012,t,6653400,A,Official figure
RFN,Fertilizers by Nutrient,356,India,5159,Use per area of cropland,3103,Nutrient phosphate P2O5 (total),2012,2012,kg/ha,39.29,E,Estimated value
RFN,Fertilizers by Nutrient,356,India,5172,Use per capita,3103,Nutrient phosphate P2O5 (total),2012,2012,kg/cap,5.2,E,Estimated value
RFN,Fertilizers by Nutrient,356,India,5510,Production,3103,Nutrient phosphate P2O5 (total),2013,2013,t,3965700,A,Official figure
RFN,Fertilizers by Nutrient,356,India,5610,Import quantity,3103,Nutrient phosphate P2O5 (total),2013,2013,t,1738354.09,I,Imputed value
RFN,Fertilizers by Nutrient,356,India,5910,Export quantity,3103,Nutrient phosphate P2O5 (total),2013,2013,t,16557.23,I,Imputed value
RFN,Fertilizers by Nutrient,356,India,5157,Agricultural Use,3103,Nutrient phosphate P2O5 (total),2013,2013,t,5633500,A,Official figure
RFN,Fertilizers by Nutrient,356,India,5159,Use per area of cropland,3103,Nutrient phosphate P2O5 (total),2013,2013,kg/ha,33.25,E,Estimated value
RFN,Fertilizers by Nutrient,356,India,5172,Use per capita,3103,Nutrient phosphate P2O5 (total),2013,2013,kg/cap,4.35,E,Estimated value
RFN,Fertilizers by Nutrient,356,India,5510,Production,3103,Nutrient phosphate P2O5 (total),2014,2014,t,4118900,A,Official figure
RFN,Fertilizers by Nutrient,356,India,5610,Import quantity,3103,Nutrient phosphate P2O5 (total),2014,2014,t,1953601.96,I,Imputed value
RFN,Fertilizers by Nutrient,356,India,5910,Export quantity,3103,Nutrient phosphate P2O5 (total),2014,2014,t,20552.96,I,Imputed value
RFN,Fertilizers by Nutrient,356,India,5157,Agricultural Use,3103,Nutrient phosphate P2O5 (total),2014,2014,t,6098900,A,Official figure
RFN,Fertilizers by Nutrient,356,India,5159,Use per area of cropland,3103,Nutrient phosphate P2O5 (total),2014,2014,kg/ha,35.99,E,Estimated value
RFN,Fertilizers by Nutrient,356,India,5172,Use per capita,3103,Nutrient phosphate P2O5 (total),2014,2014,kg/cap,4.65,E,Estimated value
RFN,Fertilizers by Nutrient,356,India,5510,Production,3103,Nutrient phosphate P2O5 (total),2015,2015,t,4425800,A,Official figure
RFN,Fertilizers by Nutrient,356,India,5610,Import quantity,3103,Nutrient phosphate P2O5 (total),2015,2015,t,3138128.23,I,Imputed value
RFN,Fertilizers by Nutrient,356,India,5910,Export quantity,3103,Nutrient phosphate P2O5 (total),2015,2015,t,34478.81,I,Imputed value
RFN,Fertilizers by Nutrient,356,India,5157,Agricultural Use,3103,Nutrient phosphate P2O5 (total),2015,2015,t,6978800,A,Official figure
RFN,Fertilizers by Nutrient,356,India,5159,Use per area of cropland,3103,Nutrient phosphate P2O5 (total),2015,2015,kg/ha,41.19,E,Estimated value
RFN,Fertilizers by Nutrient,356,India,5172,Use per capita,3103,Nutrient phosphate P2O5 (total),2015,2015,kg/cap,5.26,E,Estimated value
RFN,Fertilizers by Nutrient,356,India,5510,Production,3103,Nutrient phosphate P2O5 (total),2016,2016,t,4552700,A,Official figure
RFN,Fertilizers by Nutrient,356,India,5610,Import quantity,3103,Nutrient phosphate P2O5 (total),2016,2016,t,2404927.78,I,Imputed value
RFN,Fertilizers by Nutrient,356,India,5910,Export quantity,3103,Nutrient phosphate P2O5 (total),2016,2016,t,32705.39,I,Imputed value
RFN,Fertilizers by Nutrient,356,India,5157,Agricultural Use,3103,Nutrient phosphate P2O5 (total),2016,2016,t,6705400,A,Official figure
RFN,Fertilizers by Nutrient,356,India,5159,Use per area of cropland,3103,Nutrient phosphate P2O5 (total),2016,2016,kg/ha,39.6,E,Estimated value
RFN,Fertilizers by Nutrient,356,India,5172,Use per capita,3103,Nutrient phosphate P2O5 (total),2016,2016,kg/cap,4.99,E,Estimated value
RFN,Fertilizers by Nutrient,356,India,5510,Production,3103,Nutrient phosphate P2O5 (total),2017,2017,t,4724400,A,Official figure
RFN,Fertilizers by Nutrient,356,India,5610,Import quantity,3103,Nutrient phosphate P2O5 (total),2017,2017,t,2038375.97,I,Imputed value
RFN,Fertilizers by Nutrient,356,India,5910,Export quantity,3103,Nutrient phosphate P2O5 (total),2017,2017,t,24965.15,I,Imputed value
RFN,Fertilizers by Nutrient,356,India,5157,Agricultural Use,3103,Nutrient phosphate P2O5 (total),2017,2017,t,6854100,A,Official figure
RFN,Fertilizers by Nutrient,356,India,5159,Use per area of cropland,3103,Nutrient phosphate P2O5 (total),2017,2017,kg/ha,40.58,E,Estimated value
RFN,Fertilizers by Nutrient,356,India,5172,Use per capita,3103,Nutrient phosphate P2O5 (total),2017,2017,kg/cap,5.04,E,Estimated value
RFN,Fertilizers by Nutrient,356,India,5510,Production,3103,Nutrient phosphate P2O5 (total),2018,2018,t,4590500,A,Official figure
RFN,Fertilizers by Nutrient,356,India,5610,Import quantity,3103,Nutrient phosphate P2O5 (total),2018,2018,t,3090728.44,I,Imputed value
RFN,Fertilizers by Nutrient,356,India,5910,Export quantity,3103,Nutrient phosphate P2O5 (total),2018,2018,t,47856.73,I,Imputed value
RFN,Fertilizers by Nutrient,356,India,5157,Agricultural Use,3103,Nutrient phosphate P2O5 (total),2018,2018,t,6967900,A,Official figure
RFN,Fertilizers by Nutrient,356,India,5159,Use per area of cropland,3103,Nutrient phosphate P2O5 (total),2018,2018,kg/ha,41.28,E,Estimated value
RFN,Fertilizers by Nutrient,356,India,5172,Use per capita,3103,Nutrient phosphate P2O5 (total),2018,2018,kg/cap,5.07,E,Estimated value
RFN,Fertilizers by Nutrient,356,India,5510,Production,3103,Nutrient phosphate P2O5 (total),2019,2019,t,4790700,A,Official figure
